date,close
220404,464.80
220405,464.14
220406,462.45
220407,451.86
220410,441.07
220411,448.32
220412,445.96
220413,447.16
220414,450.46
220417,454.40
220418,454.76
220419,443.57
220420,440.36
220421,442.84
220424,442.47
220425,446.67
220426,449.00
220427,444.49
220428,443.63
220501,442.01
220502,440.71
220503,435.96
220504,435.19
220505,424.75
220508,436.46
220509,436.88
220510,436.11
220511,437.73
220512,430.85
220515,428.86
220516,429.99
220517,430.98
220518,430.35
220519,426.26
220522,423.27
220523,419.48
220524,414.19
220525,412.49
220526,422.36
220529,432.16
220530,420.90
220531,422.52
220601,428.38
220602,432.55
220605,432.80
220606,429.00
220607,428.68
220608,431.34
220609,433.51
220612,436.53
220613,434.77
220614,434.50
220615,436.60
220616,441.83
220619,446.30
220620,444.08
220621,446.29
220622,452.33
220623,464.57
220626,464.61
220627,458.75
220628,456.49
220629,465.12
220630,467.37
220703,461.35
220704,464.31
220705,462.92
220706,463.01
220707,476.10
220710,468.65
220711,470.13
220712,471.36
220713,473.27
220714,476.79
220717,478.30
220718,483.39
220719,477.22
220720,478.30
220721,479.12
220724,477.42
220725,474.98
220726,477.05
220727,474.74
220728,476.90
220731,474.94
220801,477.50
220802,470.95
220803,471.59
220804,474.93
220807,475.98
220808,473.82
220809,476.74
220810,475.54
220811,473.24
220814,474.25
220815,473.49
220816,473.41
220817,474.47
220818,473.56
220821,474.32
220822,470.61
220823,463.89
220824,461.00
220825,462.75
220828,474.14
220829,471.18
220830,470.42
220831,469.59
220901,468.13
220904,468.00
220905,469.23
220906,469.29
220907,471.19
220908,472.32
220911,467.14
220912,470.20
220913,469.50
220914,470.47
220915,472.77
220918,465.46
220919,475.07
220920,474.02
220921,476.96
220922,476.40
220925,481.80
220926,474.91
220927,475.40
220928,474.90
220929,474.25
221002,473.32
221003,472.44
221004,469.44
221005,468.43
221006,468.59
221009,471.27
221010,471.28
221011,473.99
221012,475.65
221013,475.28
221016,473.09
221017,470.25
221018,468.09
221019,467.09
221020,466.29
221023,464.90
221024,467.91
221025,470.28
221026,465.29
221027,461.18
221031,465.45
221101,464.50
221102,459.44
221103,457.90
221104,462.75
221107,456.62
221108,461.17
221109,462.08
221110,463.60
221111,463.95
221114,453.83
221115,458.57
221116,457.05
221117,457.03
221118,455.25
221121,458.70
221122,460.86
221123,460.95
221124,462.03
221125,462.41
221128,462.39
221129,467.38
221130,465.41
221201,466.04
221202,464.71
221205,467.31
221206,467.41
221207,468.05
221208,470.40
221209,468.55
221212,467.84
221213,466.76
221214,466.52
221215,467.06
221216,464.26
221219,465.61
221220,464.74
221221,467.39
221222,466.23
221223,461.31
221226,458.88
221227,458.68
221228,457.92
221229,460.76
221230,458.72
230102,460.05
230103,460.04
230104,459.95
230105,462.94
230106,462.45
230109,461.91
230110,459.74
230111,460.00
230112,459.72
230113,459.34
230116,457.83
230117,460.70
230118,461.66
230119,460.98
230120,460.88
230123,460.00
230124,459.60
230125,458.92
230126,458.64
230127,458.62
230130,457.82
230131,456.93
230201,457.78
230202,457.76
230203,455.98
230206,459.54
230207,454.46
230208,453.36
230209,452.06
230210,448.99
230213,447.93
230214,449.08
230215,446.64
230216,445.27
230217,440.73
230220,443.32
230221,444.29
230222,444.48
230223,446.43
230224,445.39
230227,446.01
230228,444.51
230301,442.19
230302,438.16
230303,433.05
230306,428.39
230307,433.61
230308,437.93
230309,435.75
230310,438.82
230313,447.07
230314,453.85
230315,458.29
230316,461.56
230317,462.02
230320,449.18
230321,461.87
230322,461.85
230323,461.89
230324,461.28
230326,455.18
230327,454.74
230328,450.58
230329,444.71
230330,447.56
230402,452.07
230403,450.65
230404,445.37
230405,446.40
230406,443.47
230409,440.18
230410,443.78
230411,448.72
230412,450.09
230413,448.23
230416,446.72
230417,447.61
230418,449.44
230419,455.02
230420,454.03
230423,452.26
230424,452.64
230425,451.57
230426,452.48
230427,453.46
230430,443.21
230501,448.23
230502,444.72
230503,443.03
230504,442.42
230507,440.54
230508,441.02
230509,441.17
230510,441.64
230511,441.68
230514,444.00
230515,448.15
230516,447.29
230517,447.46
230518,445.57
230521,445.62
230522,441.41
230523,439.32
230524,443.24
230525,443.12
230528,442.62
230529,442.45
230530,444.57
230531,444.79
230601,445.77
230604,447.69
230605,444.66
230606,445.62
230607,442.58
230608,441.27
230611,443.44
230612,444.98
230613,446.02
230614,447.79
230615,450.30
230618,444.26
230619,445.44
230620,445.88
230621,446.22
230622,444.60
230625,442.92
230626,447.26
230627,448.85
230628,448.48
230629,451.66
230702,445.88
230703,445.19
230704,442.68
230705,442.90
230706,443.06
230709,439.54
230710,440.44
230711,439.65
230712,436.49
230713,442.08
230716,441.45
230717,442.07
230718,441.27
230719,441.53
230720,441.84
230723,442.77
230724,443.12
230725,442.39
230726,442.59
230727,442.03
230730,440.87
230731,442.35
230801,441.94
230802,442.54
230803,442.34
230806,439.85
230807,443.84
230808,443.85
230809,443.30
230810,442.49
230813,445.63
230814,447.60
230815,449.35
230816,457.35
230817,457.35
230820,450.14
230821,451.70
230822,450.70
230823,459.03
230824,456.69
230827,462.46
230828,460.95
230829,459.93
230830,460.80
230831,455.60
230903,456.87
230904,456.09
230905,458.59
230906,460.92
230907,462.41
230910,461.07
230911,459.29
230912,460.46
230913,463.44
230914,463.12
230917,464.51
230918,470.53
230919,468.33
230920,471.31
230921,474.44
230924,470.69
230925,471.18
230926,476.72
230927,477.11
230928,471.79
231001,475.96
231002,474.58
231003,474.23
231004,474.55
231005,474.20
231008,472.38
231009,475.21
231010,474.63
231011,475.10
231012,473.55
231015,474.17
231016,474.44
231017,474.63
231018,476.31
231019,476.98
231022,475.83
231023,474.73
231024,474.17
231025,473.97
231026,471.72
231030,466.51
231031,468.59
231101,466.10
231102,467.00
231103,463.40
231106,458.39
231107,461.01
231108,462.43
231109,466.05
231110,465.94
231113,462.96
231114,463.02
231115,460.85
231116,460.84
231117,459.25
231120,458.99
231121,459.91
231122,455.89
231123,454.58
231124,459.02
231127,457.30
231128,456.76
231129,457.30
231130,456.44
231201,456.78
231204,459.09
231205,459.60
231206,458.38
231207,458.84
231208,456.65
231211,456.80
231212,456.51
231213,454.31
231214,455.97
231215,453.85
231218,458.69
231219,456.16
231220,454.63
231221,453.52
231222,457.50
